Id,Sales
8859,8009.674
8860,7711.6035
8861,7936.5703
8862,7029.2188
8863,7124.364
8864,7936.5703
8865,7560.1855
8866,5420.12
8867,6104.1064
8868,7236.5996
8869,6825.9824
8870,5543.0815
8871,6986.4736
8872,6929.479
8873,6858.32
8874,6206.1055
8875,6926.36
8876,6472.8486
8877,6532.9824
8878,6973.7974
8879,6318.264
8880,6260.1064
8881,6973.7974
8882,5530.0903
8883,6938.7583
8884,6214.416
8885,6946.3867
8886,7126.831
8887,6456.9087
8888,6397.4746
8889,7233.874
8890,5745.8896
8891,7333.8594
8892,6419.1924
8893,6360.1055
8894,6360.1055
8895,7191.6196
8896,7085.202
8897,5733.4126
8898,7191.6196
8899,7244.01
8900,6316.4263
8901,7005.912
8902,7373.045
8903,7453.4673
8904,7227.9424
8905,7271.083
8906,5862.194
8907,7278.889
8908,5883.834
8909,7234.3843
8910,7271.083
8911,6526.966
8912,7311.8438
8913,6587.615
8914,4422.0073
8915,8011.553
8916,6753.7407
8917,8174.4585
8918,6735.721
8919,8061.4536
8920,7974.6846
8921,4313.9277
8922,7477.592
8923,8313.085
8924,3967.5183
8925,7327.9717
8926,7588.071
8927,7300.3804
8928,7805.778
8929,7368.939
8930,7125.4717
8931,6364.2383
8932,7244.4106
8933,7370.6753
8934,6433.2715
8935,8157.471
8936,6433.2715
8937,7202.761
8938,7285.2583
8939,7448.869
8940,6483.025
8941,7564.441
8942,6888.8843
8943,8054.9434
8944,6042.5625
8945,4436.935
8946,8165.637
8947,8165.637
8948,6020.339
8949,6020.339
8950,6042.5625
8951,8054.9434
8952,8175.9243
8953,7025.914
8954,5377.384
8955,7762.1157
8956,8001.458
8957,7833.463
8958,6767.508
8959,5283.577
8960,7943.5376
8961,7820.5703
8962,7101.5684
8963,8272.8955
8964,7548.1167
8965,6206.212
8966,7548.1167
8967,8871.692
8968,8871.692
8969,8992.45
8970,8992.45
8971,7224.8066
8972,9127.511
8973,8406.06
8974,6290.4287
8975,9127.511
8976,6014.576
8977,6856.972
8978,8598.126
8979,6014.576
8980,4755.544
8981,8204.374
8982,7548.095
8983,7083.79
8984,8154.6943
8985,7093.905
8986,8645.83
8987,6059.52
8988,5247.11
8989,4970.792
8990,7617.425
8991,8032.181
8992,8032.181
8993,6590.393
8994,4213.868
8995,5946.636
8996,6538.007
8997,7913.327
8998,5946.636
8999,7387.595
9000,6538.007
9001,8032.181
9002,6562.141
9003,6538.007
9004,5946.636
9005,6607.1665
9006,5884.216
9007,7847.133
9008,6437.771
9009,4541.0337
9010,7730.0728
9011,7820.3687
9012,7820.3687
9013,7392.2686
9014,6429.4683
9015,7836.056
9016,6615.194
9017,6311.855
9018,7814.158
9019,6438.1147
9020,7763.9443
9021,7808.2573
9022,7551.458
9023,7762.878
9024,5028.2134
9025,7547.0513
9026,6633.3467
9027,7941.1133
9028,5866.5737
9029,6576.6597
9030,6633.3467
9031,7774.7485
9032,5796.8486
9033,6530.4033
9034,6498.4966
9035,7730.626
9036,6402.334
9037,8141.9097
9038,6530.4033
9039,7774.7485
9040,7659.7036
9041,5796.8486
9042,7659.7036
9043,8141.9097
9044,4465.468
9045,7715.6206
9046,7575.6255
9047,7463.5264
9048,8050.719
9049,6700.868
9050,5196.029
9051,7525.9966
9052,6613.421
9053,8093.858
9054,6515.558
9055,8272.784
9056,7389.2163
9057,8412.18
9058,4813.568
9059,8412.18
9060,8073.4956
9061,7954.0303
9062,5749.36
9063,8073.4956
9064,7561.794
9065,7561.794
9066,6564.6704
9067,4798.0967
9068,6620.616
9069,6503.5625
9070,5748.488
9071,6407.325
9072,6539.0107
9073,8205.079
9074,5930.436
9075,7530.5996
9076,6767.4175
9077,7018.5063
9078,8237.023
9079,5716.7573
9080,7688.748
9081,8071.871
9082,5737.8604
9083,4064.497
9084,7881.63
9085,4984.4805
9086,7490.4478
9087,7967.7207
9088,6852.487
9089,5737.8604
9090,6702.076
9091,6802.7397
9092,8068.107
9093,6852.487
9094,8068.107
9095,7009.448
9096,5716.7573
9097,5737.8604
9098,7948.7217
9099,7083.06
9100,5769.9834
9101,5721.203
9102,7014.899
9103,8090.616
9104,7972.076
9105,8143.0977
9106,7952.953
9107,7932.794
9108,6995.4023
9109,6995.4023
9110,5726.3623
9111,5705.3013
9112,6969.6743
9113,6995.4023
9114,6969.6743
9115,8051.94
9116,7635.567
9117,7951.0796
9118,7951.755
9119,8051.94
9120,7834.6064
9121,6816.692
9122,6816.692
9123,8051.94
9124,6995.4023
9125,4514.9805
9126,5726.3623
9127,7932.794
9128,4036.4153
9129,8071.186
9130,5138.8433
9131,5629.717
9132,6816.692
9133,6852.0557
9134,6919.0767
9135,6816.692
9136,6816.692
9137,5629.717
9138,7835.2715
9139,6851.5522
9140,5608.599
9141,6851.5522
9142,8051.94
9143,8070.5005
9144,7835.2715
9145,5587.971
9146,7932.794
9147,7932.794
9148,8070.5005
9149,7835.2715
9150,6816.692
9151,7951.755
9152,5832.199
9153,7114.613
9154,8279.486
9155,8279.486
9156,5041.632
9157,8279.486
9158,7725.938
9159,6288.827
9160,7428.4355
9161,7581.5674
9162,6524.109
9163,5308.9526
9164,7488.362
9165,5360.264
9166,5089.219
9167,5137.314
9168,6614.1025
9169,6922.0737
9170,5679.695
9171,7026.0415
9172,6429.1616
9173,5346.2324
9174,6346.743
9175,7381.862
9176,5207.992
9177,7439.901
9178,6248.813
9179,6248.813
9180,7151.597
9181,6951.828
9182,4775.1123
9183,6406.6465
9184,6480.8735
9185,7271.069
9186,7271.069
9187,5644.875
9188,7271.069
9189,7271.069
9190,5525.7983
9191,4297.888
9192,6539.7344
9193,7103.262
9194,5459.1953
9195,7021.024
9196,6925.4814
9197,7089.089
9198,5387.4927
9199,6925.4814
9200,4289.312
9201,7089.089
9202,6339.7607
9203,6228.902
9204,7057.7104
9205,7078.8457
9206,7005.8857
9207,4936.4595
9208,5880.7876
9209,5188.4663
9210,4963.3633
9211,6053.108
9212,5148.548
9213,3679.8337
9214,5382.0483
9215,5425.3857
9216,5106.1016
9217,6225.5576
9218,6069.2437
9219,6225.5576
9220,6327.564
9221,5211.3613
9222,3766.7773
9223,3679.8337
9224,6181.529
9225,5148.548
9226,6081.8765
9227,5953.055
9228,4701.8545
9229,5406.7
9230,4701.8545
9231,5317.1777
9232,4701.8545
9233,5939.0464
9234,6049.6904
9235,5163.376
9236,5910.068
9237,5163.376
9238,5910.068
9239,5897.7915
9240,6049.6904
9241,6049.6904
9242,4658.204
9243,6049.6904
9244,5891.674
9245,5123.8364
9246,5185.9033
9247,5069.713
9248,5740.5923
9249,5110.716
9250,6076.304
9251,5936.0674
9252,5936.0674
9253,5860.5894
9254,5110.716
9255,5936.0674
9256,5029.206
9257,4783.6694
9258,5240.6475
9259,5979.4033
9260,5979.4033
9261,5841.4023
9262,5083.329
9263,5781.073
9264,5977.932
9265,3616.9355
9266,6119.1577
9267,6075.8755
9268,5478.7104
9269,6185.404
9270,6185.404
9271,6045.1685
9272,5257.666
9273,5108.518
9274,5084.503
9275,4813.2236
9276,5409.914
9277,6107.735
9278,5409.1294
9279,5966.7725
9280,5880.9106
9281,4938.579
9282,5165.8193
9283,5096.3647
9284,5928.728
9285,6068.792
9286,5461.133
9287,6068.792
9288,4988.281
9289,5158.542
9290,5116.34
9291,4621.175
9292,3474.428
9293,5928.728
9294,5158.542
9295,5158.542
9296,3000.9666
9297,6068.792
9298,4941.3496
9299,4530.0967
9300,5056.8804
9301,5017.9404
9302,5814.3086
9303,5057.358
9304,4530.0967
9305,3405.9463
9306,5709.1772
9307,5706.798
9308,5841.6196
9309,4905.5874
9310,4905.5874
9311,5009.079
9312,5333.3613
9313,5534.1377
9314,5467.4346
9315,6510.644
9316,5534.1377
9317,6532.621
9318,5552.819
9319,5148.072
9320,5086.021
9321,6384.515
9322,6760.811
9323,5538.9116
9324,6760.811
9325,6760.811
9326,5538.9116
9327,5337.962
9328,6479.971
9329,5472.151
9330,5538.9116
9331,5420.699
9332,6879.1206
9333,3955.407
9334,6720.358
9335,5538.9116
9336,5520.3037
9337,6459.471
9338,5553.454
9339,6650.813
9340,5616.4263
9341,5639.531
9342,6212.419
9343,5553.454
9344,7060.4844
9345,6897.5366
9346,3928.1348
9347,7219.819
9348,6590.11
9349,5699.4976
9350,5630.678
9351,5405.5967
9352,5562.3022
9353,6789.0757
9354,5415.7583
9355,6457.7217
9356,5694.004
9357,4977.468
9358,6421.023
9359,4977.468
9360,6789.0757
9361,6421.023
9362,5562.3022
9363,5694.004
9364,5671.9473
9365,4977.468
9366,6298.8525
9367,6778.1606
9368,6118.2124
9369,5585.376
9370,5312.7114
9371,6298.546
9372,3544.1917
9373,6118.2124
9374,5312.7114
9375,5560.265
9376,6587.703
9377,6587.703
9378,6238.915
9379,6559.0376
9380,5285.412
9381,5556.676
9382,3541.39
9383,6238.915
9384,6479.8413
9385,5982.5923
9386,5982.5923
9387,6641.8047
9388,5915.5156
9389,5887.483
9390,5978.1943
9391,5881.427
9392,5936.8994
9393,6502.9297
9394,5595.1235
9395,5837.08
9396,5673.425
9397,7199.1074
9398,6046.293
9399,5736.8755
9400,6591.927
9401,3671.72
9402,6014.685
9403,5921.675
9404,5963.9385
9405,6238.7065
9406,5565.858
9407,5395.3916
9408,5585.8877
9409,5848.7393
9410,5764.4
9411,4906.8555
9412,5604.075
9413,4037.0044
9414,7073.588
9415,7646.4624
9416,6140.932
9417,4139.194
9418,4905.84
9419,5905.1484
9420,5905.1484
9421,5905.1484
9422,5905.1484
9423,4931.8755
9424,4942.26
9425,4345.548
9426,4916.1694
9427,4321.139
9428,5654.958
9429,5631.6772
9430,4309.827
9431,4143.243
9432,4929.7827
9433,4101.9004
9434,4955.9453
9435,4300.71
9436,4964.3765
9437,4130.686
9438,5731.0015
9439,4036.5962
9440,5582.3936
9441,5613.7695
9442,4383.007
9443,5062.5605
9444,4033.2476
9445,5510.671
9446,5518.703
9447,4284.311
9448,4872.0444
9449,4261.6934
9450,3979.9817
9451,4051.595
9452,4754.3057
9453,5439.9106
9454,3914.7432
9455,3678.437
9456,4402.1636
9457,3689.3696
9458,5036.998
9459,3682.8013
9460,4402.1636
9461,4361.6606
9462,4990.656
9463,3800.2341
9464,3775.436
9465,3755.5042
9466,4877.3916
9467,4894.9814
9468,3563.638
9469,3673.2998
9470,5013.9023
9471,4343.1816
9472,4774.201
9473,4774.201
9474,3639.0955
9475,3858.1511
9476,4022.313
9477,5315.2866
9478,3950.6367
9479,4667.7627
9480,4628.886
9481,5198.23
9482,5544.298
9483,4937.0576
9484,5085.1284
9485,5710.577
9486,4251.2505
9487,4454.1133
9488,5085.1284
9489,4956.196
9490,5079.7036
9491,4421.2144
9492,5300.8667
9493,5505.317
9494,6210.6826
9495,6675.994
9496,6576.898
9497,5829.947
9498,6576.898
9499,6576.898
9500,5972.449
9501,6576.898
9502,5829.947
9503,5972.449
9504,6576.898
9505,5829.947
9506,6576.898
9507,5940.9214
9508,6576.898
9509,6465.962
9510,5594.478
9511,5128.57
9512,5155.787
9513,5029.36
9514,4176.0654
9515,4326.068
9516,5155.787
9517,5128.57
9518,5988.2046
9519,5029.36
9520,5029.36
9521,5056.051
9522,4304.7197
9523,5744.0757
9524,5091.6953
9525,5856.4487
9526,5917.3667
9527,5367.437
9528,5350.538
9529,5269.937
9530,4447.5244
9531,5957.8833
9532,6123.496
9533,5347.798
9534,5423.337
9535,6201.4663
9536,5604.626
9537,5497.147
9538,5497.147
9539,6201.4663
9540,5514.5093
9541,5712.424
9542,5570.649
9543,5600.212
9544,6422.0645
9545,5702.146
9546,5663.3735
9547,6528.9585
9548,5663.3735
9549,5674.3716
9550,4883.318
9551,6541.637
9552,6334.2305
9553,5655.136
9554,5393.843
9555,5629.604
9556,6181.682
9557,5621.8877
9558,5362.131
9559,6181.682
9560,5671.493
9561,5621.8877
9562,5362.131
9563,5362.131
9564,5639.6436
9565,6116.544
9566,5127.3813
9567,5816.788
9568,4535.8604
9569,5440.4814
9570,5922.669
9571,5440.4814
9572,4865.0923
9573,4816.7324
9574,5016.787
9575,5494.6777
9576,4793.828
9577,5011.0244
9578,5435.02
9579,4982.8784
9580,4956.5737
9581,5011.0244
9582,4246.5083
9583,4097.708
9584,5262.1416
9585,5254.9287
9586,5347.8438
9587,4738.419
9588,4981.396
9589,5703.745
9590,5888.522
9591,5449.363
9592,5418.7554
9593,5304.5894
9594,5259.833
9595,6051.999
9596,5551.6587
9597,4851.352
9598,5443.601
9599,5022.0825
9600,5117.277
9601,4989.5137
9602,5654.8125
9603,5130.943
9604,5650.0356
9605,4422.6104
9606,5187.3086
9607,4887.9966
9608,5182.9214
9609,5187.3086
9610,5650.0356
9611,5187.3086
9612,5391.8267
9613,4875.843
9614,4247.979
9615,5423.704
9616,4698.174
9617,3747.7097
9618,3747.7097
9619,4701.765
9620,4676.944
9621,4184.806
9622,5346.2524
9623,5346.2524
9624,4676.944
9625,5346.2524
9626,3911.2866
9627,4935.457
9628,5192.511
9629,5687.843
9630,5097.2397
9631,5269.2734
9632,5217.6035
9633,4804.751
9634,5070.3315
9635,5687.843
9636,4146.481
9637,5269.2734
9638,5217.6035
9639,5687.843
9640,5687.843
9641,5744.169
9642,5660.4893
9643,5687.843
9644,5217.6035
9645,5217.6035
9646,4739.4404
9647,5580.9136
9648,5166.6475
9649,5554.074
9650,5580.9136
9651,5376.24
9652,5290.0522
9653,5279.018
9654,6233.7876
9655,6900.801
9656,6833.1353
9657,6410.6445
9658,6959.571
9659,6993.2007
9660,6410.6445
9661,5697.3726
9662,7062.451
9663,6993.2007
9664,6379.8154
9665,6959.571
9666,6379.8154
9667,6993.2007
9668,7062.451
9669,7062.451
9670,4963.666
9671,6922.232
9672,6366.636
9673,4490.066
9674,6922.232
9675,6273.8906
9676,5341.176
9677,6985.914
9678,6962.8174
9679,6741.03
9680,5740.795
9681,5710.4897
9682,5443.861
9683,5415.123
9684,7238.9536
9685,6591.443
9686,5500.588
9687,5800.615
9688,7085.682
9689,6591.443
9690,4973.334
9691,6740.657
9692,7353.1978
9693,6495.423
9694,7569.9556
9695,6939.3604
9696,6178.1216
9697,7298.9185
9698,5880.1704
9699,6724.7183
9700,6784.9585
9701,6888.753
9702,5898.6636
9703,6605.2134
9704,5729.307
9705,5729.307
9706,7645.0986
9707,7627.9746
9708,6840.6216
9709,7779.6816
9710,7256.637
9711,6779.195
9712,5957.1333
9713,5954.191
9714,7286.551
9715,7029.433
9716,6560.514
9717,6756.208
9718,6500.4927
9719,6431.7744
9720,6756.208
9721,6528.2983
9722,4626.5645
9723,5039.516
9724,6321.537
9725,6488.11
9726,4963.302
9727,6086.5713
9728,6393.595
9729,5128.0806
9730,5464.332
9731,5256.257
9732,6499.5005
9733,5752.1465
9734,6602.958
9735,5563.0874
9736,6285.8823
9737,6602.958
9738,4996.3237
9739,6402.1567
9740,5471.65
9741,5498.7466
9742,6873.5913
9743,5791.1064
9744,6543.5156
9745,6873.5913
9746,5288.0293
9747,6010.9287
9748,5317.812
9749,6008.739
9750,6008.739
9751,6311.8433
9752,6311.8433
9753,4830.209
9754,6311.8433
9755,5692.4077
9756,5720.8154
9757,4795.978
9758,6746.8833
9759,6544.839
9760,6519.543
9761,6519.543
9762,5015.6387
9763,5231.0034
9764,4989.161
9765,6584.637
9766,6519.543
9767,6206.4663
9768,6556.0913
9769,5492.807
9770,5371.724
9771,6732.67
9772,5573.0615
9773,6810.927
9774,6361.2217
9775,6841.874
9776,6841.874
9777,5396.133
9778,6384.9897
9779,6751.6924
9780,4910.878
9781,6082.399
9782,6030.1206
9783,5694.3623
9784,5605.8237
9785,6292.211
9786,5936.6504
9787,5392.315
9788,6035.748
9789,6293.694
9790,5450.8076
9791,6825.1816
9792,5450.8076
9793,6001.047
9794,6015.534
9795,6360.4634
9796,5492.9644
9797,5456.7383
9798,5739.5244
9799,6877.9985
9800,5119.7573
9801,5523.7007
9802,6794.621
9803,6794.621
9804,5146.9277
9805,5146.9277
9806,5119.7573
9807,6877.9985
9808,7246.7188
9809,5181.063
9810,4900.7324
9811,6710.174
9812,7192.5186
9813,6914.366
9814,6036.6924
9815,4956.957
9816,7174.252
9817,6792.0747
9818,6109.0225
9819,7293.685
9820,6905.146
9821,5478.282
9822,6905.146
9823,7293.685
9824,7293.685
9825,7296.0854
9826,7296.0854
9827,6078.774
9828,7296.0854
9829,7234.412
9830,5334.8877
9831,7296.0854
9832,5100.9316
9833,5718.4204
9834,6976.139
9835,5100.9316
9836,5105.4487
9837,7137.4023
9838,6742.8306
9839,6701.2515
9840,7330.111
9841,7095.495
9842,7771.5903
9843,5693.4663
9844,5011.784
9845,6019.024
9846,6793.092
9847,7435.914
9848,7435.914
9849,6789.0176
9850,4934.718
9851,5349.0938
9852,5782.992
9853,7301.5435
9854,5214.38
9855,5392.9785
9856,5637.3525
9857,7117.667
9858,5607.5938
9859,5554.0
9860,5137.28
9861,6461.5723
9862,5117.3354
9863,7028.5483
9864,6377.5156
9865,5306.113
9866,6985.2075
9867,6962.233
9868,6962.233
9869,6366.9766
9870,6653.1606
9871,7287.114
9872,5813.4155
9873,6402.9077
9874,7002.4985
9875,5554.4663
9876,7056.532
9877,7013.019
9878,7013.019
9879,7081.189
9880,4451.2466
9881,6591.166
9882,5696.1445
9883,7274.919
9884,5296.722
9885,6601.069
9886,5696.1445
9887,7113.5474
9888,5211.3613
9889,5634.09
9890,6494.692
9891,7157.684
9892,6494.692
9893,7322.7104
9894,5634.09
9895,7113.5474
9896,7113.5474
9897,5211.3613
9898,7113.5474
9899,7322.7104
9900,5273.442
9901,6942.194
9902,6377.5703
9903,6377.5703
9904,7019.477
9905,5481.9517
9906,4401.0635
9907,6183.392
9908,6434.1675
9909,7223.449
9910,6434.1675
9911,7471.3467
9912,5521.146
9913,7162.492
9914,4192.186
9915,7162.492
9916,7156.708
9917,7156.708
9918,5007.598
9919,7156.708
9920,6258.56
9921,6258.56
9922,5268.2935
9923,4175.0537
9924,5294.525
9925,6024.791
9926,4944.655
9927,6024.791
9928,6197.303
9929,7382.587
9930,5314.521
9931,5750.298
9932,6629.526
9933,5795.218
9934,7167.2827
9935,5169.2305
9936,6266.6777
9937,7023.5757
9938,5141.942
9939,5041.531
9940,6328.8315
9941,4478.2646
9942,5634.998
9943,7353.766
9944,5709.1553
9945,5141.942
9946,6565.5156
9947,6565.5156
9948,7358.502
9949,5709.1553
9950,7358.502
9951,5679.0176
9952,5169.2305
9953,5141.942
9954,7358.502
9955,5738.6597
9956,5170.7295
9957,5196.728
9958,5709.226
9959,7184.085
9960,7452.749
9961,7009.1406
9962,6548.142
9963,7343.757
9964,5667.637
9965,5667.637
9966,5131.6377
9967,5158.8716
9968,5697.715
9969,5667.637
9970,5697.715
9971,7446.3047
9972,5491.482
9973,7089.008
9974,7441.512
9975,7446.3047
9976,6237.951
9977,6552.3594
9978,6552.3594
9979,7446.3047
9980,5667.637
9981,5768.272
9982,5131.6377
9983,7446.3047
9984,5076.623
9985,7441.512
9986,4542.1167
9987,5181.8584
9988,6552.3594
9989,5753.48
9990,6552.3594
9991,6552.3594
9992,6552.3594
9993,5181.8584
9994,6548.142
9995,5701.64
9996,5162.4204
9997,5701.64
9998,7446.3047
9999,7089.008
10000,6548.142
10001,5189.8174
10002,7446.3047
10003,7446.3047
10004,7089.008
10005,6548.142
10006,6552.3594
10007,7441.512
10008,5603.348
10009,7074.438
10010,8039.6
10011,8039.6
10012,4725.9106
10013,8039.6
10014,6831.4277
10015,5779.8047
10016,6568.3657
10017,6804.4595
10018,5237.809
10019,4567.137
10020,5983.705
10021,4717.412
10022,4533.823
10023,4768.917
10024,5308.178
10025,6552.928
10026,5599.8433
10027,6552.928
10028,5308.178
10029,4946.6597
10030,5447.081
10031,6920.661
10032,4787.801
10033,6920.661
10034,5964.2344
10035,5964.2344
10036,6318.6978
10037,5919.862
10038,4511.678
10039,5554.996
10040,5377.779
10041,6590.16
10042,6590.16
10043,5317.528
10044,6590.16
10045,6590.16
10046,5082.849
10047,5443.518
10048,5507.6177
10049,6534.765
10050,5066.87
10051,6415.2627
10052,6347.173
10053,6400.9785
10054,4936.9307
10055,6347.173
10056,5332.0693
10057,6400.9785
10058,5240.8325
10059,5304.539
10060,6353.357
10061,6487.7324
10062,6423.5225
10063,4624.689
10064,5306.0166
10065,4560.333
10066,4626.97
10067,4363.621
10068,4630.2554
10069,4556.6196
10070,4436.2407
10071,4443.9707
10072,4397.677
10073,5516.4873
10074,5282.8413
10075,5516.4873
10076,4561.0596
10077,4644.858
10078,4468.9277
10079,4431.3604
10080,4398.39
10081,4502.972
10082,5319.75
10083,5137.623
10084,4208.0117
10085,4262.3843
10086,4208.0117
10087,4300.7266
10088,4208.0117
10089,5280.1714
10090,4694.993
10091,3595.6511
10092,4655.526
10093,3595.6511
10094,4655.526
10095,4496.135
10096,4694.993
10097,4694.993
10098,3682.573
10099,4694.993
10100,4641.0356
10101,3628.111
10102,3665.2458
10103,3881.7222
10104,4371.299
10105,3913.119
10106,4663.9844
10107,4624.7773
10108,4624.7773
10109,3641.2659
10110,3913.119
10111,4624.7773
10112,4169.1953
10113,4118.992
10114,4053.992
10115,4969.185
10116,4969.185
10117,4927.413
10118,4214.065
10119,4766.211
10120,5042.584
10121,4200.476
10122,5085.332
10123,4169.223
10124,4278.4014
10125,5189.194
10126,5189.194
10127,4956.82
10128,4399.9805
10129,4374.7656
10130,4255.06
10131,3810.0457
10132,4224.6743
10133,5124.032
10134,4112.3887
10135,4910.189
10136,4767.907
10137,4030.0479
10138,4177.8105
10139,4158.8086
10140,4878.881
10141,4920.241
10142,4160.0225
10143,4920.241
10144,4204.549
10145,4171.9243
10146,3932.5103
10147,3859.8335
10148,3706.139
10149,4763.1523
10150,4072.962
10151,4072.962
10152,3290.3635
10153,4803.532
10154,3839.2256
10155,3859.8335
10156,4072.962
10157,3871.7595
10158,4588.425
10159,3768.8655
10160,3859.8335
10161,3706.139
10162,4588.425
10163,4763.1523
10164,4803.532
10165,4060.157
10166,4060.157
10167,4072.962
10168,4197.724
10169,4515.364
10170,4501.1685
10171,5325.2637
10172,4515.364
10173,5343.2397
10174,4530.6064
10175,3973.0515
10176,3960.5605
10177,5103.9688
10178,5372.6875
10179,4555.5767
10180,5372.6875
10181,5372.6875
10182,4555.5767
10183,4235.109
10184,5179.6646
10185,4541.255
10186,4555.5767
10187,4270.9966
10188,5422.4834
10189,4207.193
10190,5376.902
10191,4555.5767
10192,4233.594
10193,5240.8325
10194,4275.9497
10195,5349.7573
10196,4690.387
10197,4312.183
10198,4242.241
10199,4275.9497
10200,5600.5483
10201,5553.47
10202,4229.1743
10203,5728.717
10204,4434.9507
10205,4829.37
10206,4662.3965
10207,4295.9253
10208,4282.762
10209,5466.141
10210,4342.2534
10211,5378.1533
10212,4712.676
10213,4048.7515
10214,5164.913
10215,4048.7515
10216,5466.141
10217,5164.913
10218,4282.762
10219,4712.676
10220,4336.9717
10221,4048.7515
10222,5142.7417
10223,5440.518
10224,5054.6426
10225,4300.5293
10226,4323.613
10227,5307.95
10228,3762.5647
10229,5054.6426
10230,4323.613
10231,4221.718
10232,5367.0635
10233,5367.0635
10234,5325.4414
10235,5412.5615
10236,4301.395
10237,4278.43
10238,3711.761
10239,5325.4414
10240,5664.3296
10241,5286.36
10242,5286.36
10243,5998.609
10244,4819.279
10245,5300.695
10246,5382.3667
10247,4758.5796
10248,5413.7285
10249,5831.5874
10250,4914.7437
10251,5284.1567
10252,4794.423
10253,5969.989
10254,5236.8
10255,4857.8213
10256,5913.31
10257,4151.7886
10258,5255.3647
10259,5271.938
10260,5110.063
10261,6102.2144
10262,4507.8584
10263,4573.332
10264,3866.382
10265,4785.0884
10266,5189.674
10267,3745.2688
10268,4568.95
10269,4404.9272
10270,6418.831
10271,6746.8125
10272,5121.926
10273,4450.1084
10274,4726.56
10275,6440.848
10276,6440.848
10277,6440.848
10278,6440.848
10279,4751.644
10280,4761.649
10281,4128.547
10282,4736.5117
10283,4045.3389
10284,6167.965
10285,5085.672
10286,4034.7485
10287,4236.9673
10288,4749.6274
10289,3840.0898
10290,4774.8345
10291,4623.754
10292,4782.9575
10293,3740.206
10294,5175.3677
10295,3655.0088
10296,5115.959
10297,6123.0405
10298,4177.5317
10299,4877.5547
10300,3660.6404
10301,5050.228
10302,5057.5894
10303,3888.5117
10304,4693.999
10305,3867.983
10306,3612.2942
10307,4143.247
10308,4580.562
10309,5933.4126
10310,3553.081
10311,3338.6003
10312,4241.286
10313,3348.5234
10314,5493.9546
10315,3342.5615
10316,4241.286
10317,4202.263
10318,5443.409
10319,4838.8
10320,3426.6406
10321,3408.5498
10322,5319.8716
10323,4420.3877
10324,3644.2507
10325,3949.2275
10326,4527.7812
10327,4184.459
10328,5207.322
10329,5207.322
10330,3302.8926
10331,3501.716
10332,3650.7156
10333,5797.4844
10334,3585.6597
10335,4497.181
10336,4459.725
10337,5669.811
10338,6047.2676
10339,4756.637
10340,4899.298
10341,6228.6284
10342,4347.4175
10343,5671.3306
10344,4899.298
10345,4669.589
10346,4785.956
10347,5547.1436
10348,4994.3276
10349,5186.957
10350,5608.5513
10351,6028.7573
10352,7173.52
10353,5492.8174
10354,7173.52
10355,7173.52
10356,5627.081
10357,7173.52
10358,5492.8174
10359,5627.081
10360,7173.52
10361,5492.8174
10362,7173.52
10363,5597.376
10364,7173.52
10365,7052.522
10366,5349.1655
10367,4831.992
10368,4857.6357
10369,4845.5664
10370,4270.532
10371,4651.016
10372,4857.6357
10373,4831.992
10374,5487.8687
10375,4845.5664
10376,4845.5664
10377,4871.282
10378,5400.989
10379,6265.1597
10380,4797.25
10381,6387.725
10382,5422.9487
10383,5057.049
10384,5041.127
10385,4965.186
10386,4781.5938
10387,6498.36
10388,5611.8584
10389,5038.5454
10390,5109.717
10391,6764.036
10392,5358.8687
10393,5179.2593
10394,5179.2593
10395,6764.036
10396,5195.6177
10397,5503.674
10398,5367.0786
10399,5395.5615
10400,7004.6494
10401,5452.113
10402,5456.4155
10403,7121.239
10404,5456.4155
10405,5467.0117
10406,5250.114
10407,7135.068
10408,6908.8486
10409,5328.114
10410,5293.6714
10411,5304.058
10412,6868.2305
10413,5260.656
10414,5262.548
10415,6868.2305
10416,5385.8125
10417,5260.656
10418,5262.548
10419,5262.548
10420,5277.2715
10421,6795.859
10422,4869.1084
10423,6462.8174
10424,4876.5635
10425,5090.904
10426,6580.456
10427,5090.904
10428,4552.484
10429,4840.9883
10430,5042.0503
10431,6104.939
10432,4817.9688
10433,4758.6064
10434,6038.6562
10435,4662.703
10436,4638.0884
10437,4758.6064
10438,5407.0093
10439,4405.5073
10440,4840.6006
10441,5838.567
10442,5941.8
10443,4433.9478
10444,4661.316
10445,6337.2217
10446,6542.517
10447,5174.869
10448,5070.578
10449,4963.7466
10450,4994.885
10451,6724.1475
10452,5194.944
10453,4761.254
10454,5081.8213
10455,4699.3887
10456,4788.4673
10457,4668.9116
10458,5278.998
10459,4801.2554
10460,6277.548
10461,4754.809
10462,4926.0127
10463,4797.218
10464,4849.8945
10465,4926.0127
10466,6277.548
10467,4926.0127
10468,5033.487
10469,4562.539
10470,5408.882
10471,4989.223
10472,4610.9194
10473,3933.5945
10474,3933.5945
10475,4614.444
10476,4590.084
10477,4499.151
10478,5940.0264
10479,5940.0264
10480,4590.084
10481,5940.0264
10482,3970.661
10483,4618.323
10484,4930.9536
10485,6319.548
10486,4769.7134
10487,4930.695
10488,4882.344
10489,4715.5225
10490,4744.5337
10491,6319.548
10492,4240.279
10493,4930.695
10494,4882.344
10495,6319.548
10496,6319.548
10497,5284.021
10498,5284.298
10499,6319.548
10500,4882.344
10501,4882.344
10502,4651.4243
10503,6200.7446
10504,4834.6616
10505,5184.9536
